Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       40     0.00     0.00  void __gnu_cxx::new_allocator<Catch::TestCase>::destroy<Catch::TestCase>(Catch::TestCase*)
  0.00      0.00     0.00       40     0.00     0.00  _ZN9__gnu_cxx13new_allocatorIN5Catch8TestCaseEE9constructIS2_IRKS2_EEEvPT_DpOT0_
  0.00      0.00     0.00       40     0.00     0.00  IntElement::getVal() const
  0.00      0.00     0.00       40     0.00     0.00  std::_Vector_base<Catch::TestCaseTracking::ITracker*, std::allocator<Catch::TestCaseTracking::ITracker*> >::_Vector_base()
  0.00      0.00     0.00       40     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > >::__destroy_helper<Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > >::value, void>::type std::allocator_traits<std::allocator<Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > >::_S_destroy<Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > >(std::allocator<Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > >&, Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> >*)
  0.00      0.00     0.00       40     0.00     0.00  _ZNSt16allocator_traitsISaIN5Catch3PtrINS0_22CumulativeReporterBase4NodeINS0_13TestCaseStatsENS2_11SectionNodeEEEEEEE12_S_constructIS7_IRKS7_EEENSt9enable_ifIXsrNS9_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS8_PSF_DpOSG_
  0.00      0.00     0.00       40     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::pair<std::string const, Catch::TagAlias> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, Catch::TagAlias> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, Catch::TagAlias> >&&, bool&&)
  0.00      0.00     0.00       40     0.00     0.00  std::vector<std::vector<IntElement, std::allocator<IntElement> >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > >::vector(std::initializer_list<std::vector<IntElement, std::allocator<IntElement> > >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > const&)
  0.00      0.00     0.00       40     0.00     0.00  std::num_get<wchar_t, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t> > >::~num_get()
  0.00      0.00     0.00       40     0.00     0.00  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::~num_put()
  0.00      0.00     0.00       40     0.00     0.00  std::num_put<wchar_t, std::ostreambuf_iterator<wchar_t, std::char_traits<wchar_t> > >::num_put(unsigned int)
  0.00      0.00     0.00       40     0.00     0.00  std::num_put<wchar_t, std::ostreambuf_iterator<wchar_t, std::char_traits<wchar_t> > >::~num_put()
  0.00      0.00     0.00       40     0.00     0.00  std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_minimum(std::_Rb_tree_node_base*)
  0.00      0.00     0.00       40     0.00     0.00  std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_put_node(std::_Rb_tree_node<std::string>*)
  0.00      0.00     0.00       40     0.00     0.00  std::_Rb_tree_node<std::string>* std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_create_node<std::string>(std::string&&)
  0.00      0.00     0.00       40     0.00     0.00  std::money_put<wchar_t, std::ostreambuf_iterator<wchar_t, std::char_traits<wchar_t> > > const& std::use_facet<std::money_put<wchar_t, std::ostreambuf_iterator<wchar_t, std::char_traits<wchar_t> > > >(std::locale const&)
  0.00      0.00     0.00       39     0.00     0.00  IntElement* std::__uninitialized_move_if_noexcept_a<IntElement*, IntElement*, std::allocator<IntElement> >(IntElement*, IntElement*, IntElement*, std::allocator<IntElement>&)
  0.00      0.00     0.00       37     0.00     0.00  std::vector<Catch::TestCase, std::allocator<Catch::TestCase> >::max_size() const
  0.00      0.00     0.00       37     0.00     0.00  void std::_Construct<Catch::Ptr<Catch::IReporterFactory>, Catch::Ptr<Catch::IReporterFactory> const&>(Catch::Ptr<Catch::IReporterFactory>*, Catch::Ptr<Catch::IReporterFactory> const&)
  0.00      0.00     0.00       37     0.00     0.00  void std::swap<Catch::IStreamingReporter*>(Catch::IStreamingReporter*&, Catch::IStreamingReporter*&)
  0.00      0.00     0.00       37     0.00     0.00  std::money_get<wchar_t, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t> > > const& std::use_facet<std::money_get<wchar_t, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t> > > >(std::locale const&)
  0.00      0.00     0.00       36     0.00     0.00  __gnu_cxx::new_allocator<std::string>::max_size() const
  0.00      0.00     0.00       36     0.00     0.00  _ZNSt16allocator_traitsISaIN5Catch3PtrINS0_18IStreamingReporterEEEEE9constructIS3_IRKS3_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS4_PT_DpOS9_
  0.00      0.00     0.00       36     0.00     0.00  std::basic_ostringstream<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >::basic_ostringstream(std::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> > const&, std::_Ios_Openmode)
  0.00      0.00     0.00       36     0.00     0.00  Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestRunStats, Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > >* std::__uninitialized_copy_a<Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestRunStats, Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > >*, Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestRunStats, Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > >*, Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestRunStats, Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > > >(Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestRunStats, Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > >*, Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestRunStats, Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > >*, Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestRunStats, Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > >*, std::allocator<Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestRunStats, Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > > > >&)
  0.00      0.00     0.00       34     0.00     0.00  Catch::ConsoleReporter::printTotals(Catch::Totals const&)
  0.00      0.00     0.00       34     0.00     0.00  Catch::TestCaseTracking::TrackerBase::close()
  0.00      0.00     0.00       34     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<Catch::MessageInfo> >::__destroy_helper<Catch::MessageInfo>::value, void>::type std::allocator_traits<std::allocator<Catch::MessageInfo> >::_S_destroy<Catch::MessageInfo>(std::allocator<Catch::MessageInfo>&, Catch::MessageInfo*)
  0.00      0.00     0.00       34     0.00     0.00  std::allocator_traits<std::allocator<Catch::MessageInfo> >::select_on_container_copy_construction(std::allocator<Catch::MessageInfo> const&)
  0.00      0.00     0.00       34     0.00     0.00  _ZNSt16allocator_traitsISaIN5Catch3PtrINS0_22CumulativeReporterBase11SectionNodeEEEEE12_S_constructIS4_IRKS4_EEENSt9enable_ifIXsrNS6_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS5_PSC_DpOSD_
  0.00      0.00     0.00       34     0.00     0.00  std::vector<std::vector<IntElement, std::allocator<IntElement> >, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > >::vector(unsigned int, std::allocator<std::vector<IntElement, std::allocator<IntElement> > > const&)
  0.00      0.00     0.00       33     0.00     0.00  std::string Catch::fpToString<double>(double, int)
  0.00      0.00     0.00       33     0.00     0.00  std::collate<wchar_t>::collate(unsigned int)
  0.00      0.00     0.00       32     0.00     0.00  Catch::RunContext::runTest(Catch::TestCase const&)
  0.00      0.00     0.00       32     0.00     0.00  Catch::Clara::Detail::NullBinder<Catch::ConfigData>::NullBinder()
  0.00      0.00     0.00       32     0.00     0.00  Catch::TestSpec::ExcludedPattern::matches(Catch::TestCaseInfo const&) const
  0.00      0.00     0.00       32     0.00     0.00  std::_Vector_base<Catch::MessageInfo, std::allocator<Catch::MessageInfo> >::_Vector_base(unsigned int, std::allocator<Catch::MessageInfo> const&)
  0.00      0.00     0.00       32     0.00     0.00  std::_Vector_base<Catch::TestSpec::Filter, std::allocator<Catch::TestSpec::Filter> >::_Vector_base(unsigned int, std::allocator<Catch::TestSpec::Filter> const&)
  0.00      0.00     0.00       31     0.00     0.00  Catch::Clara::CommandLine<Catch::ConfigData>::OptBuilder::operator[](std::string const&)
  0.00      0.00     0.00       31     0.00     0.00  __gnu_cxx::rope<char, std::allocator<char> >::_S_fetch(__gnu_cxx::_Rope_RopeRep<char, std::allocator<char> >*, unsigned int)
  0.00      0.00     0.00       31     0.00     0.00  Catch::Clara::CommonArgProperties<Catch::ConfigData>::validate() const
  0.00      0.00     0.00       31     0.00     0.00  std::money_get<wchar_t, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t> > >::money_get(unsigned int)
  0.00      0.00     0.00       31     0.00     0.00  void std::swap<Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > >*>(Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > >*&, Catch::Ptr<Catch::CumulativeReporterBase::Node<Catch::TestGroupStats, Catch::CumulativeReporterBase::Node<Catch::TestCaseStats, Catch::CumulativeReporterBase::SectionNode> > >*&)
  0.00      0.00     0.00       30     0.00     0.00  Catch::Config::~Config()
  0.00      0.00     0.00       29     0.00     0.00  Catch::XmlReporter::sectionStarting(Catch::SectionInfo const&)
  0.00      0.00     0.00       28     0.00     0.00  IntElement::IntElement(int)
  0.00      0.00     0.00       28     0.00     0.00  Tbc::Text::Text(std::string const&, Tbc::TextAttributes const&)
  0.00      0.00     0.00       28     0.00     0.00  std::vector<IntElement, std::allocator<IntElement> >::vector(std::vector<IntElement, std::allocator<IntElement> > const&)
  0.00      0.00     0.00       27     0.00     0.00  __gnu_cxx::new_allocator<Catch::Clara::CommandLine<Catch::ConfigData>::Arg>::new_allocator()
  0.00      0.00     0.00       27     0.00     0.00  std::basic_ostringstream<char, std::char_traits<char>, std::allocator<char> >::str() const
  0.00      0.00     0.00       26     0.00     0.00  Catch::ReporterRegistrar<Catch::CompactReporter>::ReporterFactory::~ReporterFactory()
  0.00      0.00     0.00       26     0.00     0.00  std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t> >::equal(std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t> > const&) const
  0.00      0.00     0.00       26     0.00     0.00  std::time_get<wchar_t, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t> > >::_M_extract_wday_or_month(std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t> >, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t> >, int&, wchar_t const**, unsigned int, std::ios_base&, std::_Ios_Iostate&) const
  0.00      0.00     0.00       26     0.00     0.00  std::__timepunct<wchar_t>::~__timepunct()
  0.00      0.00     0.00       26     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00      0.00     0.00       26     0.00     0.00  std::char_traits<char>::compare(char const*, char const*, unsigned int)
  0.00      0.00     0.00       26     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Catch::ConsoleReporter::SummaryColumn*>(Catch::ConsoleReporter::SummaryColumn*, Catch::ConsoleReporter::SummaryColumn*)
  0.00      0.00     0.00       26     0.00     0.00  std::_Vector_base<Catch::TestCase, std::allocator<Catch::TestCase> >::_Vector_base(std::_Vector_base<Catch::TestCase, std::allocator<Catch::TestCase> >&&)
  0.00      0.00     0.00       26     0.00     0.00  std::_Vector_base<Catch::TestSpec::Filter, std::allocator<Catch::TestSpec::Filter> >::_Vector_impl::_M_swap_data(std::_Vector_base<Catch::TestSpec::Filter, std::allocator<Catch::TestSpec::Filter> >::_Vector_impl&)
  0.00      0.00     0.00       26     0.00     0.00  void std::vector<Catch::IGeneratorInfo*, std::allocator<Catch::IGeneratorInfo*> >::_M_emplace_back_aux<Catch::IGeneratorInfo* const&>(Catch::IGeneratorInfo* const&)
  0.00      0.00     0.00       25     0.00     0.00  Catch::ResultBuilder::handleResult(Catch::AssertionResult const&)
  0.00      0.00     0.00       25     0.00     0.00  Catch::ResultBuilder::setResultType(Catch::ResultWas::OfType)
  0.00      0.00     0.00       25     0.00     0.00  Catch::ResultBuilder::setResultType(bool)
  0.00      0.00     0.00       25     0.00     0.00  Catch::ResultBuilder::captureExpectedException(Catch::Matchers::Impl::Matcher<std::string> const&)
  0.00      0.00     0.00       25     0.00     0.00  Catch::ResultBuilder::react()
  0.00      0.00     0.00       25     0.00     0.00  Catch::ResultBuilder::setOp(std::string const&)
  0.00      0.00     0.00       25     0.00     0.00  Catch::ResultBuilder::setLhs(std::string const&)
  0.00      0.00     0.00       25     0.00     0.00  Catch::ResultBuilder::setRhs(std::string const&)
  0.00      0.00     0.00       25     0.00     0.00  Catch::StreamBufImpl<Catch::OutputDebugWriter, 256u>::overflow(int)
  0.00      0.00     0.00       25     0.00     0.00  Catch::SourceLineInfo::SourceLineInfo()
  0.00      0.00     0.00       25     0.00     0.00  Catch::AssertionResult::AssertionResult()
  0.00      0.00     0.00       25     0.00     0.00  Catch::IStreamingReporter::~IStreamingReporter()
  0.00      0.00     0.00       25     0.00     0.00  Catch::capturedExpressionWithSecondArgument(std::string const&, std::string const&)
  0.00      0.00     0.00       25     0.00     0.00  Catch::Clara::Detail::toLowerCh(char)
  0.00      0.00     0.00       25     0.00     0.00  Catch::toString(decltype(nullptr))
  0.00      0.00     0.00       25     0.00     0.00  __gnu_cxx::stdio_sync_filebuf<wchar_t, std::char_traits<wchar_t> >::seekpos(std::fpos<int>, std::_Ios_Openmode)
  0.00      0.00     0.00       25     0.00     0.00  Catch::ResultBuilder::allowThrows() const
  0.00      0.00     0.00       25     0.00     0.00  Catch::AssertionResult::hasExpression() const
  0.00      0.00     0.00       25     0.00     0.00  std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const
  0.00      0.00     0.00       25     0.00     0.00  std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const
  0.00      0.00     0.00       25     0.00     0.00  void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<IntElement*, std::vector<IntElement, std::allocator<IntElement> > > >(__gnu_cxx::__normal_iterator<IntElement*, std::vector<IntElement, std::allocator<IntElement> > >, __gnu_cxx::__normal_iterator<IntElement*, std::vector<IntElement, std::allocator<IntElement> > >)
  0.00      0.00     0.00       25     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Catch::MessageInfo*>(Catch::MessageInfo*, Catch::MessageInfo*)
  0.00      0.00     0.00       25     0.00     0.00  std::vector<IntElement, std::allocator<IntElement> >::clear()
  0.00      0.00     0.00       25     0.00     0.00  bool std::operator==<std::vector<IntElement, std::allocator<IntElement> >*>(std::move_iterator<std::vector<IntElement, std::allocator<IntElement> >*> const&, std::move_iterator<std::vector<IntElement, std::allocator<IntElement> >*> const&)
